territory_id_id,Nom du fichier/tuile,Nom simplifié,Longitude centre,Latitude centre,Largeur (°),Hauteur (°),country
8648,ESA_WorldCover_10m_2021_v200_S09W042_Map_4.tif,S09W042_4,-39.75,-6.75,1.5,1.5,Brazil
8649,ESA_WorldCover_10m_2021_v200_S09W045_Map_1.tif,S09W045_1,-44.25,-8.25,1.5,1.5,Brazil
8650,ESA_WorldCover_10m_2021_v200_S09W045_Map_2.tif,S09W045_2,-42.75,-8.25,1.5,1.5,Brazil
8651,ESA_WorldCover_10m_2021_v200_S09W045_Map_3.tif,S09W045_3,-44.25,-6.75,1.5,1.5,Brazil
8652,ESA_WorldCover_10m_2021_v200_S09W045_Map_4.tif,S09W045_4,-42.75,-6.75,1.5,1.5,Brazil
8653,ESA_WorldCover_10m_2021_v200_S09W048_Map_1.tif,S09W048_1,-47.25,-8.25,1.5,1.5,Brazil
8654,ESA_WorldCover_10m_2021_v200_S09W048_Map_2.tif,S09W048_2,-45.75,-8.25,1.5,1.5,Brazil
8655,ESA_WorldCover_10m_2021_v200_S09W048_Map_3.tif,S09W048_3,-47.25,-6.75,1.5,1.5,Brazil
8656,ESA_WorldCover_10m_2021_v200_S09W048_Map_4.tif,S09W048_4,-45.75,-6.75,1.5,1.5,Brazil
8657,ESA_WorldCover_10m_2021_v200_S09W051_Map_1.tif,S09W051_1,-50.25,-8.25,1.5,1.5,Brazil
8658,ESA_WorldCover_10m_2021_v200_S09W051_Map_2.tif,S09W051_2,-48.75,-8.25,1.5,1.5,Brazil
8659,ESA_WorldCover_10m_2021_v200_S09W051_Map_3.tif,S09W051_3,-50.25,-6.75,1.5,1.5,Brazil
8660,ESA_WorldCover_10m_2021_v200_S09W051_Map_4.tif,S09W051_4,-48.75,-6.75,1.5,1.5,Brazil
8661,ESA_WorldCover_10m_2021_v200_S09W054_Map_1.tif,S09W054_1,-53.25,-8.25,1.5,1.5,Brazil
8662,ESA_WorldCover_10m_2021_v200_S09W054_Map_2.tif,S09W054_2,-51.75,-8.25,1.5,1.5,Brazil
8663,ESA_WorldCover_10m_2021_v200_S09W054_Map_3.tif,S09W054_3,-53.25,-6.75,1.5,1.5,Brazil
8664,ESA_WorldCover_10m_2021_v200_S09W054_Map_4.tif,S09W054_4,-51.75,-6.75,1.5,1.5,Brazil
8665,ESA_WorldCover_10m_2021_v200_S09W057_Map_1.tif,S09W057_1,-56.25,-8.25,1.5,1.5,Brazil
8666,ESA_WorldCover_10m_2021_v200_S09W057_Map_2.tif,S09W057_2,-54.75,-8.25,1.5,1.5,Brazil
8667,ESA_WorldCover_10m_2021_v200_S09W057_Map_3.tif,S09W057_3,-56.25,-6.75,1.5,1.5,Brazil
8668,ESA_WorldCover_10m_2021_v200_S09W057_Map_4.tif,S09W057_4,-54.75,-6.75,1.5,1.5,Brazil
8669,ESA_WorldCover_10m_2021_v200_S09W060_Map_1.tif,S09W060_1,-59.25,-8.25,1.5,1.5,Brazil
8670,ESA_WorldCover_10m_2021_v200_S09W060_Map_2.tif,S09W060_2,-57.75,-8.25,1.5,1.5,Brazil
8671,ESA_WorldCover_10m_2021_v200_S09W060_Map_3.tif,S09W060_3,-59.25,-6.75,1.5,1.5,Brazil
8672,ESA_WorldCover_10m_2021_v200_S09W060_Map_4.tif,S09W060_4,-57.75,-6.75,1.5,1.5,Brazil
8673,ESA_WorldCover_10m_2021_v200_S09W063_Map_1.tif,S09W063_1,-62.25,-8.25,1.5,1.5,Brazil
8674,ESA_WorldCover_10m_2021_v200_S09W063_Map_2.tif,S09W063_2,-60.75,-8.25,1.5,1.5,Brazil
8675,ESA_WorldCover_10m_2021_v200_S09W063_Map_3.tif,S09W063_3,-62.25,-6.75,1.5,1.5,Brazil
8676,ESA_WorldCover_10m_2021_v200_S09W063_Map_4.tif,S09W063_4,-60.75,-6.75,1.5,1.5,Brazil
8677,ESA_WorldCover_10m_2021_v200_S09W066_Map_1.tif,S09W066_1,-65.25,-8.25,1.5,1.5,Brazil
8678,ESA_WorldCover_10m_2021_v200_S09W066_Map_2.tif,S09W066_2,-63.75,-8.25,1.5,1.5,Brazil
8679,ESA_WorldCover_10m_2021_v200_S09W066_Map_3.tif,S09W066_3,-65.25,-6.75,1.5,1.5,Brazil
8680,ESA_WorldCover_10m_2021_v200_S09W066_Map_4.tif,S09W066_4,-63.75,-6.75,1.5,1.5,Brazil
8681,ESA_WorldCover_10m_2021_v200_S09W069_Map_1.tif,S09W069_1,-68.25,-8.25,1.5,1.5,Brazil
8682,ESA_WorldCover_10m_2021_v200_S09W069_Map_2.tif,S09W069_2,-66.75,-8.25,1.5,1.5,Brazil
8683,ESA_WorldCover_10m_2021_v200_S09W069_Map_3.tif,S09W069_3,-68.25,-6.75,1.5,1.5,Brazil
8684,ESA_WorldCover_10m_2021_v200_S09W069_Map_4.tif,S09W069_4,-66.75,-6.75,1.5,1.5,Brazil
8685,ESA_WorldCover_10m_2021_v200_S09W072_Map_1.tif,S09W072_1,-71.25,-8.25,1.5,1.5,Brazil
8686,ESA_WorldCover_10m_2021_v200_S09W072_Map_2.tif,S09W072_2,-69.75,-8.25,1.5,1.5,Brazil
8687,ESA_WorldCover_10m_2021_v200_S09W072_Map_3.tif,S09W072_3,-71.25,-6.75,1.5,1.5,Brazil
8688,ESA_WorldCover_10m_2021_v200_S09W072_Map_4.tif,S09W072_4,-69.75,-6.75,1.5,1.5,Brazil
8689,ESA_WorldCover_10m_2021_v200_S09W075_Map_1.tif,S09W075_1,-74.25,-8.25,1.5,1.5,Peru
8690,ESA_WorldCover_10m_2021_v200_S09W075_Map_2.tif,S09W075_2,-72.75,-8.25,1.5,1.5,Brazil
8691,ESA_WorldCover_10m_2021_v200_S09W075_Map_3.tif,S09W075_3,-74.25,-6.75,1.5,1.5,Peru
8692,ESA_WorldCover_10m_2021_v200_S09W075_Map_4.tif,S09W075_4,-72.75,-6.75,1.5,1.5,Brazil
8693,ESA_WorldCover_10m_2021_v200_S09W078_Map_1.tif,S09W078_1,-77.25,-8.25,1.5,1.5,Peru
8694,ESA_WorldCover_10m_2021_v200_S09W078_Map_2.tif,S09W078_2,-75.75,-8.25,1.5,1.5,Peru
8695,ESA_WorldCover_10m_2021_v200_S09W078_Map_3.tif,S09W078_3,-77.25,-6.75,1.5,1.5,Peru
8696,ESA_WorldCover_10m_2021_v200_S09W078_Map_4.tif,S09W078_4,-75.75,-6.75,1.5,1.5,Peru
8697,ESA_WorldCover_10m_2021_v200_S09W081_Map_1.tif,S09W081_1,-80.25,-8.25,1.5,1.5,Peru
8698,ESA_WorldCover_10m_2021_v200_S09W081_Map_2.tif,S09W081_2,-78.75,-8.25,1.5,1.5,Peru
8699,ESA_WorldCover_10m_2021_v200_S09W081_Map_3.tif,S09W081_3,-80.25,-6.75,1.5,1.5,Peru
8700,ESA_WorldCover_10m_2021_v200_S09W081_Map_4.tif,S09W081_4,-78.75,-6.75,1.5,1.5,Peru
8701,ESA_WorldCover_10m_2021_v200_S09W084_Map_1.tif,S09W084_1,-83.25,-8.25,1.5,1.5,Ocean
8702,ESA_WorldCover_10m_2021_v200_S09W084_Map_2.tif,S09W084_2,-81.75,-8.25,1.5,1.5,Ocean
8703,ESA_WorldCover_10m_2021_v200_S09W084_Map_3.tif,S09W084_3,-83.25,-6.75,1.5,1.5,Ocean
8704,ESA_WorldCover_10m_2021_v200_S09W084_Map_4.tif,S09W084_4,-81.75,-6.75,1.5,1.5,Peru
8705,ESA_WorldCover_10m_2021_v200_S09W141_Map_1.tif,S09W141_1,-140.25,-8.25,1.5,1.5,French Polynesia
8706,ESA_WorldCover_10m_2021_v200_S09W141_Map_2.tif,S09W141_2,-138.75,-8.25,1.5,1.5,Ocean
8707,ESA_WorldCover_10m_2021_v200_S09W141_Map_3.tif,S09W141_3,-140.25,-6.75,1.5,1.5,Ocean
8708,ESA_WorldCover_10m_2021_v200_S09W141_Map_4.tif,S09W141_4,-138.75,-6.75,1.5,1.5,Ocean
8709,ESA_WorldCover_10m_2021_v200_S09W159_Map_1.tif,S09W159_1,-158.25,-8.25,1.5,1.5,Cook Islands
8710,ESA_WorldCover_10m_2021_v200_S09W159_Map_2.tif,S09W159_2,-156.75,-8.25,1.5,1.5,Ocean
8711,ESA_WorldCover_10m_2021_v200_S09W159_Map_3.tif,S09W159_3,-158.25,-6.75,1.5,1.5,Ocean
8712,ESA_WorldCover_10m_2021_v200_S09W159_Map_4.tif,S09W159_4,-156.75,-6.75,1.5,1.5,Ocean
8713,ESA_WorldCover_10m_2021_v200_S12E012_Map_1.tif,S12E012_1,12.75,-11.25,1.5,1.5,Ocean
8714,ESA_WorldCover_10m_2021_v200_S12E012_Map_2.tif,S12E012_2,14.25,-11.25,1.5,1.5,Angola
8715,ESA_WorldCover_10m_2021_v200_S12E012_Map_3.tif,S12E012_3,12.75,-9.75,1.5,1.5,Angola
8716,ESA_WorldCover_10m_2021_v200_S12E012_Map_4.tif,S12E012_4,14.25,-9.75,1.5,1.5,Angola
8717,ESA_WorldCover_10m_2021_v200_S12E015_Map_1.tif,S12E015_1,15.75,-11.25,1.5,1.5,Angola
8718,ESA_WorldCover_10m_2021_v200_S12E015_Map_2.tif,S12E015_2,17.25,-11.25,1.5,1.5,Angola
8719,ESA_WorldCover_10m_2021_v200_S12E015_Map_3.tif,S12E015_3,15.75,-9.75,1.5,1.5,Angola
8720,ESA_WorldCover_10m_2021_v200_S12E015_Map_4.tif,S12E015_4,17.25,-9.75,1.5,1.5,Angola
8721,ESA_WorldCover_10m_2021_v200_S12E018_Map_1.tif,S12E018_1,18.75,-11.25,1.5,1.5,Angola
8722,ESA_WorldCover_10m_2021_v200_S12E018_Map_2.tif,S12E018_2,20.25,-11.25,1.5,1.5,Angola
8723,ESA_WorldCover_10m_2021_v200_S12E018_Map_3.tif,S12E018_3,18.75,-9.75,1.5,1.5,Angola
8724,ESA_WorldCover_10m_2021_v200_S12E018_Map_4.tif,S12E018_4,20.25,-9.75,1.5,1.5,Angola
8725,ESA_WorldCover_10m_2021_v200_S12E021_Map_1.tif,S12E021_1,21.75,-11.25,1.5,1.5,Angola
8726,ESA_WorldCover_10m_2021_v200_S12E021_Map_2.tif,S12E021_2,23.25,-11.25,1.5,1.5,Angola
8727,ESA_WorldCover_10m_2021_v200_S12E021_Map_3.tif,S12E021_3,21.75,-9.75,1.5,1.5,Angola
8728,ESA_WorldCover_10m_2021_v200_S12E021_Map_4.tif,S12E021_4,23.25,-9.75,1.5,1.5,Democratic Republic of the Congo
8729,ESA_WorldCover_10m_2021_v200_S12E024_Map_1.tif,S12E024_1,24.75,-11.25,1.5,1.5,Democratic Republic of the Congo
8730,ESA_WorldCover_10m_2021_v200_S12E024_Map_2.tif,S12E024_2,26.25,-11.25,1.5,1.5,Democratic Republic of the Congo
8731,ESA_WorldCover_10m_2021_v200_S12E024_Map_3.tif,S12E024_3,24.75,-9.75,1.5,1.5,Democratic Republic of the Congo
8732,ESA_WorldCover_10m_2021_v200_S12E024_Map_4.tif,S12E024_4,26.25,-9.75,1.5,1.5,Democratic Republic of the Congo
8733,ESA_WorldCover_10m_2021_v200_S12E027_Map_1.tif,S12E027_1,27.75,-11.25,1.5,1.5,Democratic Republic of the Congo
8734,ESA_WorldCover_10m_2021_v200_S12E027_Map_2.tif,S12E027_2,29.25,-11.25,1.5,1.5,Zambia
8735,ESA_WorldCover_10m_2021_v200_S12E027_Map_3.tif,S12E027_3,27.75,-9.75,1.5,1.5,Democratic Republic of the Congo
8736,ESA_WorldCover_10m_2021_v200_S12E027_Map_4.tif,S12E027_4,29.25,-9.75,1.5,1.5,Zambia
8737,ESA_WorldCover_10m_2021_v200_S12E030_Map_1.tif,S12E030_1,30.75,-11.25,1.5,1.5,Zambia
8738,ESA_WorldCover_10m_2021_v200_S12E030_Map_2.tif,S12E030_2,32.25,-11.25,1.5,1.5,Zambia
8739,ESA_WorldCover_10m_2021_v200_S12E030_Map_3.tif,S12E030_3,30.75,-9.75,1.5,1.5,Zambia
8740,ESA_WorldCover_10m_2021_v200_S12E030_Map_4.tif,S12E030_4,32.25,-9.75,1.5,1.5,Zambia
8741,ESA_WorldCover_10m_2021_v200_S12E033_Map_1.tif,S12E033_1,33.75,-11.25,1.5,1.5,Malawi
8742,ESA_WorldCover_10m_2021_v200_S12E033_Map_2.tif,S12E033_2,35.25,-11.25,1.5,1.5,United Republic of Tanzania
8743,ESA_WorldCover_10m_2021_v200_S12E033_Map_3.tif,S12E033_3,33.75,-9.75,1.5,1.5,Malawi
8744,ESA_WorldCover_10m_2021_v200_S12E033_Map_4.tif,S12E033_4,35.25,-9.75,1.5,1.5,United Republic of Tanzania
8745,ESA_WorldCover_10m_2021_v200_S12E036_Map_1.tif,S12E036_1,36.75,-11.25,1.5,1.5,United Republic of Tanzania
8746,ESA_WorldCover_10m_2021_v200_S12E036_Map_2.tif,S12E036_2,38.25,-11.25,1.5,1.5,United Republic of Tanzania
8747,ESA_WorldCover_10m_2021_v200_S12E036_Map_3.tif,S12E036_3,36.75,-9.75,1.5,1.5,United Republic of Tanzania
8748,ESA_WorldCover_10m_2021_v200_S12E036_Map_4.tif,S12E036_4,38.25,-9.75,1.5,1.5,United Republic of Tanzania
8749,ESA_WorldCover_10m_2021_v200_S12E039_Map_1.tif,S12E039_1,39.75,-11.25,1.5,1.5,Mozambique
8750,ESA_WorldCover_10m_2021_v200_S12E039_Map_2.tif,S12E039_2,41.25,-11.25,1.5,1.5,Mozambique
8751,ESA_WorldCover_10m_2021_v200_S12E039_Map_3.tif,S12E039_3,39.75,-9.75,1.5,1.5,United Republic of Tanzania
8752,ESA_WorldCover_10m_2021_v200_S12E039_Map_4.tif,S12E039_4,41.25,-9.75,1.5,1.5,Mozambique
8753,ESA_WorldCover_10m_2021_v200_S12E042_Map_1.tif,S12E042_1,42.75,-11.25,1.5,1.5,Comoros
8754,ESA_WorldCover_10m_2021_v200_S12E042_Map_2.tif,S12E042_2,44.25,-11.25,1.5,1.5,Ocean
8755,ESA_WorldCover_10m_2021_v200_S12E042_Map_3.tif,S12E042_3,42.75,-9.75,1.5,1.5,Ocean
8756,ESA_WorldCover_10m_2021_v200_S12E042_Map_4.tif,S12E042_4,44.25,-9.75,1.5,1.5,Ocean
8757,ESA_WorldCover_10m_2021_v200_S12E045_Map_1.tif,S12E045_1,45.75,-11.25,1.5,1.5,Ocean
8758,ESA_WorldCover_10m_2021_v200_S12E045_Map_2.tif,S12E045_2,47.25,-11.25,1.5,1.5,French Southern and Antarctic Lands
8759,ESA_WorldCover_10m_2021_v200_S12E045_Map_3.tif,S12E045_3,45.75,-9.75,1.5,1.5,Seychelles
8760,ESA_WorldCover_10m_2021_v200_S12E045_Map_4.tif,S12E045_4,47.25,-9.75,1.5,1.5,Seychelles
8761,ESA_WorldCover_10m_2021_v200_S12E048_Map_1.tif,S12E048_1,48.75,-11.25,1.5,1.5,Madagascar
8762,ESA_WorldCover_10m_2021_v200_S12E048_Map_2.tif,S12E048_2,50.25,-11.25,1.5,1.5,Ocean
8763,ESA_WorldCover_10m_2021_v200_S12E048_Map_3.tif,S12E048_3,48.75,-9.75,1.5,1.5,Ocean
8764,ESA_WorldCover_10m_2021_v200_S12E048_Map_4.tif,S12E048_4,50.25,-9.75,1.5,1.5,Ocean
8765,ESA_WorldCover_10m_2021_v200_S12E051_Map_1.tif,S12E051_1,51.75,-11.25,1.5,1.5,Ocean
8766,ESA_WorldCover_10m_2021_v200_S12E051_Map_2.tif,S12E051_2,53.25,-11.25,1.5,1.5,Ocean
8767,ESA_WorldCover_10m_2021_v200_S12E051_Map_3.tif,S12E051_3,51.75,-9.75,1.5,1.5,Ocean
8768,ESA_WorldCover_10m_2021_v200_S12E051_Map_4.tif,S12E051_4,53.25,-9.75,1.5,1.5,Ocean
8769,ESA_WorldCover_10m_2021_v200_S12E105_Map_1.tif,S12E105_1,105.75,-11.25,1.5,1.5,Indian Ocean Territories
8770,ESA_WorldCover_10m_2021_v200_S12E105_Map_2.tif,S12E105_2,107.25,-11.25,1.5,1.5,Ocean
8771,ESA_WorldCover_10m_2021_v200_S12E105_Map_3.tif,S12E105_3,105.75,-9.75,1.5,1.5,Indian Ocean Territories
8772,ESA_WorldCover_10m_2021_v200_S12E105_Map_4.tif,S12E105_4,107.25,-9.75,1.5,1.5,Ocean
8773,ESA_WorldCover_10m_2021_v200_S12E114_Map_1.tif,S12E114_1,114.75,-11.25,1.5,1.5,Ocean
8774,ESA_WorldCover_10m_2021_v200_S12E114_Map_2.tif,S12E114_2,116.25,-11.25,1.5,1.5,Ocean
8775,ESA_WorldCover_10m_2021_v200_S12E114_Map_3.tif,S12E114_3,114.75,-9.75,1.5,1.5,Ocean
8776,ESA_WorldCover_10m_2021_v200_S12E114_Map_4.tif,S12E114_4,116.25,-9.75,1.5,1.5,Indonesia
8777,ESA_WorldCover_10m_2021_v200_S12E117_Map_1.tif,S12E117_1,117.75,-11.25,1.5,1.5,Ocean
8778,ESA_WorldCover_10m_2021_v200_S12E117_Map_2.tif,S12E117_2,119.25,-11.25,1.5,1.5,Ocean
8779,ESA_WorldCover_10m_2021_v200_S12E117_Map_3.tif,S12E117_3,117.75,-9.75,1.5,1.5,Indonesia
8780,ESA_WorldCover_10m_2021_v200_S12E117_Map_4.tif,S12E117_4,119.25,-9.75,1.5,1.5,Indonesia
8781,ESA_WorldCover_10m_2021_v200_S12E120_Map_1.tif,S12E120_1,120.75,-11.25,1.5,1.5,Ocean
8782,ESA_WorldCover_10m_2021_v200_S12E120_Map_2.tif,S12E120_2,122.25,-11.25,1.5,1.5,Indonesia
8783,ESA_WorldCover_10m_2021_v200_S12E120_Map_3.tif,S12E120_3,120.75,-9.75,1.5,1.5,Indonesia
8784,ESA_WorldCover_10m_2021_v200_S12E120_Map_4.tif,S12E120_4,122.25,-9.75,1.5,1.5,Indonesia
8785,ESA_WorldCover_10m_2021_v200_S12E123_Map_1.tif,S12E123_1,123.75,-11.25,1.5,1.5,Indonesia
8786,ESA_WorldCover_10m_2021_v200_S12E123_Map_2.tif,S12E123_2,125.25,-11.25,1.5,1.5,Ocean
8787,ESA_WorldCover_10m_2021_v200_S12E123_Map_3.tif,S12E123_3,123.75,-9.75,1.5,1.5,Indonesia
8788,ESA_WorldCover_10m_2021_v200_S12E123_Map_4.tif,S12E123_4,125.25,-9.75,1.5,1.5,Indonesia
8789,ESA_WorldCover_10m_2021_v200_S12E126_Map_1.tif,S12E126_1,126.75,-11.25,1.5,1.5,Ocean
8790,ESA_WorldCover_10m_2021_v200_S12E126_Map_2.tif,S12E126_2,128.25,-11.25,1.5,1.5,Ocean
8791,ESA_WorldCover_10m_2021_v200_S12E126_Map_3.tif,S12E126_3,126.75,-9.75,1.5,1.5,East Timor
8792,ESA_WorldCover_10m_2021_v200_S12E126_Map_4.tif,S12E126_4,128.25,-9.75,1.5,1.5,Ocean
8793,ESA_WorldCover_10m_2021_v200_S12E129_Map_1.tif,S12E129_1,129.75,-11.25,1.5,1.5,Australia
8794,ESA_WorldCover_10m_2021_v200_S12E129_Map_2.tif,S12E129_2,131.25,-11.25,1.5,1.5,Australia
8795,ESA_WorldCover_10m_2021_v200_S12E129_Map_3.tif,S12E129_3,129.75,-9.75,1.5,1.5,Ocean
8796,ESA_WorldCover_10m_2021_v200_S12E129_Map_4.tif,S12E129_4,131.25,-9.75,1.5,1.5,Ocean
8797,ESA_WorldCover_10m_2021_v200_S12E132_Map_1.tif,S12E132_1,132.75,-11.25,1.5,1.5,Australia
8798,ESA_WorldCover_10m_2021_v200_S12E132_Map_2.tif,S12E132_2,134.25,-11.25,1.5,1.5,Australia
8799,ESA_WorldCover_10m_2021_v200_S12E132_Map_3.tif,S12E132_3,132.75,-9.75,1.5,1.5,Ocean
8800,ESA_WorldCover_10m_2021_v200_S12E132_Map_4.tif,S12E132_4,134.25,-9.75,1.5,1.5,Ocean
8801,ESA_WorldCover_10m_2021_v200_S12E135_Map_1.tif,S12E135_1,135.75,-11.25,1.5,1.5,Australia
8802,ESA_WorldCover_10m_2021_v200_S12E135_Map_2.tif,S12E135_2,137.25,-11.25,1.5,1.5,Australia
8803,ESA_WorldCover_10m_2021_v200_S12E135_Map_3.tif,S12E135_3,135.75,-9.75,1.5,1.5,Ocean
8804,ESA_WorldCover_10m_2021_v200_S12E135_Map_4.tif,S12E135_4,137.25,-9.75,1.5,1.5,Ocean
8805,ESA_WorldCover_10m_2021_v200_S12E138_Map_1.tif,S12E138_1,138.75,-11.25,1.5,1.5,Ocean
8806,ESA_WorldCover_10m_2021_v200_S12E138_Map_2.tif,S12E138_2,140.25,-11.25,1.5,1.5,Ocean
8807,ESA_WorldCover_10m_2021_v200_S12E138_Map_3.tif,S12E138_3,138.75,-9.75,1.5,1.5,Ocean
8808,ESA_WorldCover_10m_2021_v200_S12E138_Map_4.tif,S12E138_4,140.25,-9.75,1.5,1.5,Indonesia
8809,ESA_WorldCover_10m_2021_v200_S12E141_Map_1.tif,S12E141_1,141.75,-11.25,1.5,1.5,Australia
8810,ESA_WorldCover_10m_2021_v200_S12E141_Map_2.tif,S12E141_2,143.25,-11.25,1.5,1.5,Australia
8811,ESA_WorldCover_10m_2021_v200_S12E141_Map_3.tif,S12E141_3,141.75,-9.75,1.5,1.5,Papua New Guinea
8812,ESA_WorldCover_10m_2021_v200_S12E141_Map_4.tif,S12E141_4,143.25,-9.75,1.5,1.5,Papua New Guinea
8813,ESA_WorldCover_10m_2021_v200_S12E144_Map_1.tif,S12E144_1,144.75,-11.25,1.5,1.5,Ocean
8814,ESA_WorldCover_10m_2021_v200_S12E144_Map_2.tif,S12E144_2,146.25,-11.25,1.5,1.5,Ocean
8815,ESA_WorldCover_10m_2021_v200_S12E144_Map_3.tif,S12E144_3,144.75,-9.75,1.5,1.5,Ocean
8816,ESA_WorldCover_10m_2021_v200_S12E144_Map_4.tif,S12E144_4,146.25,-9.75,1.5,1.5,Papua New Guinea
8817,ESA_WorldCover_10m_2021_v200_S12E147_Map_1.tif,S12E147_1,147.75,-11.25,1.5,1.5,Ocean
8818,ESA_WorldCover_10m_2021_v200_S12E147_Map_2.tif,S12E147_2,149.25,-11.25,1.5,1.5,Papua New Guinea
8819,ESA_WorldCover_10m_2021_v200_S12E147_Map_3.tif,S12E147_3,147.75,-9.75,1.5,1.5,Papua New Guinea
8820,ESA_WorldCover_10m_2021_v200_S12E147_Map_4.tif,S12E147_4,149.25,-9.75,1.5,1.5,Papua New Guinea
8821,ESA_WorldCover_10m_2021_v200_S12E150_Map_1.tif,S12E150_1,150.75,-11.25,1.5,1.5,Papua New Guinea
8822,ESA_WorldCover_10m_2021_v200_S12E150_Map_2.tif,S12E150_2,152.25,-11.25,1.5,1.5,Papua New Guinea
8823,ESA_WorldCover_10m_2021_v200_S12E150_Map_3.tif,S12E150_3,150.75,-9.75,1.5,1.5,Papua New Guinea
8824,ESA_WorldCover_10m_2021_v200_S12E150_Map_4.tif,S12E150_4,152.25,-9.75,1.5,1.5,Papua New Guinea
8825,ESA_WorldCover_10m_2021_v200_S12E153_Map_1.tif,S12E153_1,153.75,-11.25,1.5,1.5,Papua New Guinea
8826,ESA_WorldCover_10m_2021_v200_S12E153_Map_2.tif,S12E153_2,155.25,-11.25,1.5,1.5,Ocean
8827,ESA_WorldCover_10m_2021_v200_S12E153_Map_3.tif,S12E153_3,153.75,-9.75,1.5,1.5,Papua New Guinea
8828,ESA_WorldCover_10m_2021_v200_S12E153_Map_4.tif,S12E153_4,155.25,-9.75,1.5,1.5,Ocean
8829,ESA_WorldCover_10m_2021_v200_S12E156_Map_1.tif,S12E156_1,156.75,-11.25,1.5,1.5,Ocean
8830,ESA_WorldCover_10m_2021_v200_S12E156_Map_2.tif,S12E156_2,158.25,-11.25,1.5,1.5,Ocean
8831,ESA_WorldCover_10m_2021_v200_S12E156_Map_3.tif,S12E156_3,156.75,-9.75,1.5,1.5,Ocean
8832,ESA_WorldCover_10m_2021_v200_S12E156_Map_4.tif,S12E156_4,158.25,-9.75,1.5,1.5,Ocean
8833,ESA_WorldCover_10m_2021_v200_S12E159_Map_1.tif,S12E159_1,159.75,-11.25,1.5,1.5,Solomon Islands
8834,ESA_WorldCover_10m_2021_v200_S12E159_Map_2.tif,S12E159_2,161.25,-11.25,1.5,1.5,Solomon Islands
8835,ESA_WorldCover_10m_2021_v200_S12E159_Map_3.tif,S12E159_3,159.75,-9.75,1.5,1.5,Solomon Islands
8836,ESA_WorldCover_10m_2021_v200_S12E159_Map_4.tif,S12E159_4,161.25,-9.75,1.5,1.5,Solomon Islands
8837,ESA_WorldCover_10m_2021_v200_S12E162_Map_1.tif,S12E162_1,162.75,-11.25,1.5,1.5,Solomon Islands
8838,ESA_WorldCover_10m_2021_v200_S12E162_Map_2.tif,S12E162_2,164.25,-11.25,1.5,1.5,Ocean
8839,ESA_WorldCover_10m_2021_v200_S12E162_Map_3.tif,S12E162_3,162.75,-9.75,1.5,1.5,Solomon Islands
8840,ESA_WorldCover_10m_2021_v200_S12E162_Map_4.tif,S12E162_4,164.25,-9.75,1.5,1.5,Ocean
8841,ESA_WorldCover_10m_2021_v200_S12E165_Map_1.tif,S12E165_1,165.75,-11.25,1.5,1.5,Solomon Islands
8842,ESA_WorldCover_10m_2021_v200_S12E165_Map_2.tif,S12E165_2,167.25,-11.25,1.5,1.5,Solomon Islands
8843,ESA_WorldCover_10m_2021_v200_S12E165_Map_3.tif,S12E165_3,165.75,-9.75,1.5,1.5,Solomon Islands
8844,ESA_WorldCover_10m_2021_v200_S12E165_Map_4.tif,S12E165_4,167.25,-9.75,1.5,1.5,Solomon Islands
8845,ESA_WorldCover_10m_2021_v200_S12E177_Map_1.tif,S12E177_1,177.75,-11.25,1.5,1.5,Ocean
8846,ESA_WorldCover_10m_2021_v200_S12E177_Map_2.tif,S12E177_2,179.25,-11.25,1.5,1.5,Ocean
8847,ESA_WorldCover_10m_2021_v200_S12E177_Map_3.tif,S12E177_3,177.75,-9.75,1.5,1.5,Ocean
8848,ESA_WorldCover_10m_2021_v200_S12E177_Map_4.tif,S12E177_4,179.25,-9.75,1.5,1.5,Tuvalu
8849,ESA_WorldCover_10m_2021_v200_S12W036_Map_1.tif,S12W036_1,-35.25,-11.25,1.5,1.5,Ocean
8850,ESA_WorldCover_10m_2021_v200_S12W036_Map_2.tif,S12W036_2,-33.75,-11.25,1.5,1.5,Ocean
8851,ESA_WorldCover_10m_2021_v200_S12W036_Map_3.tif,S12W036_3,-35.25,-9.75,1.5,1.5,Brazil
8852,ESA_WorldCover_10m_2021_v200_S12W036_Map_4.tif,S12W036_4,-33.75,-9.75,1.5,1.5,Ocean
8853,ESA_WorldCover_10m_2021_v200_S12W039_Map_1.tif,S12W039_1,-38.25,-11.25,1.5,1.5,Brazil
8854,ESA_WorldCover_10m_2021_v200_S12W039_Map_2.tif,S12W039_2,-36.75,-11.25,1.5,1.5,Brazil
8855,ESA_WorldCover_10m_2021_v200_S12W039_Map_3.tif,S12W039_3,-38.25,-9.75,1.5,1.5,Brazil
8856,ESA_WorldCover_10m_2021_v200_S12W039_Map_4.tif,S12W039_4,-36.75,-9.75,1.5,1.5,Brazil
8857,ESA_WorldCover_10m_2021_v200_S12W042_Map_1.tif,S12W042_1,-41.25,-11.25,1.5,1.5,Brazil
8858,ESA_WorldCover_10m_2021_v200_S12W042_Map_2.tif,S12W042_2,-39.75,-11.25,1.5,1.5,Brazil
8859,ESA_WorldCover_10m_2021_v200_S12W042_Map_3.tif,S12W042_3,-41.25,-9.75,1.5,1.5,Brazil
8860,ESA_WorldCover_10m_2021_v200_S12W042_Map_4.tif,S12W042_4,-39.75,-9.75,1.5,1.5,Brazil
